Id,SalePrice
1606,170971.2209092823
1607,163171.34960846405
1608,217639.37967100085
1609,191110.48155063885
1610,161855.53348388872
1611,140254.5327647041
1612,162924.1044583564
1613,165924.08181551457
1614,122942.57178992344
1615,84644.97969634926
1616,74857.28634594724
1617,88216.19407774572
1618,128925.56387004408
1619,137641.39007325695
1620,151392.29572487745
1621,139113.3117322812
1622,144729.07274880962
1623,276079.73512611975
1624,208139.25345998738
1625,121067.09107828046
1626,165362.42213138356
1627,187740.7447115242
1628,270832.41828900925
1629,175523.83998280068
1630,352908.0816308173
1631,212937.13350641867
1632,240856.6959788019
1633,166229.6320892807
1634,183258.88076291126
1635,180422.267401658
1636,156635.65665166767
1637,188693.86479331303
1638,194639.03585281133
1639,178511.78727446802
1640,263419.6098961764
1641,180022.63213365135
1642,226153.39336253348
1643,218588.00745612447
1644,224789.3562922889
1645,188565.4470176348
1646,157891.3125827642
1647,157864.48398974197
1648,136766.2540608321
1649,141994.80955650262
1650,114678.36746404438
1651,124773.09434402447
1652,95411.18510673489
1653,96566.62500865506
1654,150429.1853516695
1655,148671.80966394965
1656,145738.00534444378
1657,150807.1832866246
1658,146645.45318973553
1659,139989.70945870117
1660,154010.14381659232
1661,463609.9931774846
1662,397766.3539372925
1663,381560.0267559821
1664,462510.79774159536
1665,316303.3491666212
1666,320482.38760077785
1667,366203.23147334665
1668,332499.64646602824
1669,303489.047599037
1670,350190.5798355478
1671,267539.31341533933
1672,441929.2981276774
1673,308063.06849955773
1674,249196.66139008832
1675,189758.6003311226
1676,188918.183991578
1677,218224.91895956933
1678,415351.26387806586
1679,389906.16841919563
1680,317789.05393876514
1681,248664.06878684228
1682,300099.64756774576
1683,181299.34782573418
1684,168211.14438194304
1685,171195.99862836202
1686,169706.12479572784
1687,166029.66486332752
1688,184302.3376678058
1689,187968.75474335323
1690,185562.90135688754
1691,177037.17985610216
1692,259483.55091404432
1693,166269.1478148521
1694,183072.38404076346
1695,165833.3693723756
1696,267556.4089323568
1697,168370.00615448237
1698,368242.3422100684
1699,330315.4786522415
1700,246637.2735553211
1701,258439.76822459724
1702,252081.56644095568
1703,249907.36585443612
1704,296425.3397700443
1705,225760.07662761956
1706,421759.93522991444
1707,217093.62135654708
1708,214003.0457782559
1709,277689.13664357655
1710,224106.51689319735
1711,260287.9070755416
1712,255012.99438050817
1713,273497.9343997122
1714,222598.2175307469
1715,203717.47041601274
1716,185396.7777827862
1717,171525.19187358866
1718,130504.05775792799
1719,199497.96394051207
1720,240530.44532375716
1721,171477.8446014582
1722,122124.26274596935
1723,155304.048173639
1724,214701.4139350403
1725,234033.61117372283
1726,188647.29297170343
1727,162425.50663847692
1728,181986.36957928917
1729,167293.26800153148
1730,161564.88312449527
1731,121854.2290506274
1732,128638.59624899869
1733,118864.24773357873
1734,121809.16816025341
1735,134416.79067992535
1736,118357.51916741706
1737,348758.55986342696
1738,215842.0970025846
1739,287383.3437984743
1740,201238.66631370265
1741,185316.99771014298
1742,172737.31980107332
1743,169145.371241114
1744,294314.6992995361
1745,224254.1496603049
1746,208862.23674278622
1747,216041.1111463653
1748,218690.18185874
1749,157804.58790295024
1750,133515.9515065659
1751,235455.8650693089
1752,119134.4754953133
1753,141293.08028221613
1754,193990.5990671207
1755,169832.63656208597
1756,126157.57593139388
1757,120387.90583913423
1758,141561.553046411
1759,165207.41318881285
1760,161053.5888757158
1761,137769.08358793627
1762,173540.57548543706
1763,171426.46405185436
1764,114959.59053763314
1765,165586.68382581056
1766,173420.39619862312
1767,217533.56981249218
1768,143600.21497434308
1769,169647.5667643351
1770,144033.10648092526
1771,125305.46818962262
1772,139085.89807115172
1773,131594.9165619614
1774,121753.27090521721
1775,134193.9675484478
1776,120993.5833475028
1777,117133.14199224918
1778,133530.2677316824
1779,115104.64175169927
1780,171885.47728259864
1781,133509.43598887912
1782,97059.62455667261
1783,141606.4583045025
1784,94989.88294478846
1785,111451.98739154302
1786,129645.75570609022
1787,160855.83318570736
1788,59917.03874618501
1789,90241.72703545183
1790,82159.11888240505
1791,172401.92815039746
1792,157336.00771568995
1793,129771.90497518217
1794,144210.32834739567
1795,136862.44353822022
1796,123847.19006811857
1797,108206.05503741062
1798,125419.16824469059
1799,111860.27035116765
1800,128513.96752181635
1801,128476.76850827014
1802,137807.35374721777
1803,146682.3675723102
1804,146724.60447037828
1805,134488.1274684165
1806,115551.5381993866
1807,128072.19085356928
1808,116865.3903840047
1809,124129.92219445211
1810,146495.0417634068
1811,100303.1607794819
1812,101061.89324249735
1813,125197.86917531067
1814,94032.14052618781
1815,58962.65364534035
1816,96345.56870543685
1817,108004.66372773497
1818,140589.29348285843
1819,119546.97947650291
1820,68738.21408307964
1821,115660.16083059851
1822,145742.62877779047
1823,57754.82357136146
1824,140627.22996530647
1825,141262.537850935
1826,103900.78908817624
1827,102220.65192043809
1828,140311.9075483922
1829,106074.02025790414
1830,135246.73152622144
1831,156353.85497276278
1832,97741.3606984583
1833,135853.0235492758
1834,124939.92542426186
1835,141409.2662661075
1836,122139.85737464983
1837,83817.09395884364
1838,128902.63441355807
1839,84663.27906321092
1840,147584.62030974161
1841,138278.9712023435
1842,79025.34618597162
1843,132318.32626957202
1844,133795.24203433012
1845,137562.14640936974
1846,155790.7595054178
1847,159781.5414739998
1848,59146.681671042534
1849,113786.32760300858
1850,121491.30628349219
1851,157921.39635120565
1852,125963.14925440263
1853,130450.37468793633
1854,169684.24765403388
1855,149358.2816497069
1856,221703.8546682953
1857,163528.20191757343
1858,132396.84165234954
1859,119430.86825177737
1860,144585.7827083504
1861,119502.78377187405
1862,305157.2347836551
1863,298586.5433150314
1864,298631.63063535426
1865,317116.26163112087
1866,335331.90358663304
1867,234685.94386185287
1868,294755.95138039597
1869,202643.99071065057
1870,242138.30350907886
1871,241980.67839264031
1872,174593.78993787552
1873,230011.52143332417
1874,144504.14876251153
1875,204622.77742389444
1876,200681.8058686579
1877,214211.7856814647
1878,204690.8681354944
1879,133310.62862112897
1880,138913.81308297283
1881,245997.10143757833
1882,251683.91220696154
1883,195890.05788983125
1884,209812.18546751956
1885,245729.27534596884
1886,288882.34833842353
1887,201861.36213605982
1888,278986.5672209534
1889,164430.76811028805
1890,131982.94160387266
1891,141181.34665726515
1892,110364.65910401993
1893,132450.5988432168
1894,126857.97519184485
1895,140672.07761393476
1896,129030.77016689858
1897,109396.22090010977
1898,103501.44087952052
1899,147624.7222803141
1900,145060.89300600995
1901,170586.75019370552
1902,133556.98690192134
1903,217864.8888766833
1904,134241.3142579169
1905,189556.10202687915
1906,165995.16644853982
1907,203956.50841743223
1908,110137.77930272184
1909,133633.18284832436
1910,121848.7003237021
1911,205294.44484252832
1912,281057.1442131167
1913,139196.20378198233
1914,66644.068004839
1915,293513.30744163005
1916,66923.88115305854
1917,252479.90404016018
1918,141689.7114929694
1919,169001.81979833802
1920,146222.2006283429
1921,419687.92346477497
1922,324155.46962470684
1923,210011.7465677801
1924,219094.9906743077
1925,211453.30729841246
1926,395791.67374024383
1927,137910.3060077086
1928,159445.70100990502
1929,124452.42704842408
1930,129403.77976827993
1931,142867.59374561958
1932,142395.52177206494
1933,177118.46240737202
1934,180585.61396626203
1935,179499.6180094206
1936,186343.1023857728
1937,186255.94539127138
1938,168958.32593541197
1939,234825.79517662694
1940,187404.15063521353
1941,172991.50799474496
1942,184932.87151074866
1943,195315.53022253307
1944,336316.65140502475
1945,373335.08009673306
1946,144988.24829909377
1947,303036.028875671
1948,168352.9233769747
1949,242615.10120863369
1950,175462.2589954486
1951,260522.53672343414
1952,211692.03311688296
1953,166155.87804695748
1954,187140.466210766
1955,136659.10332481368
1956,296635.37913376465
1957,156720.32259691868
1958,303524.67354819603
1959,141231.72970877498
1960,116749.39331764553
1961,118190.70139472539
1962,95830.9434032173
1963,101921.76527474108
1964,109545.79202808897
1965,147634.64111460713
1966,147606.27467038197
1967,283377.0512224062
1968,418812.89615879947
1969,398521.5967172295
1970,450136.6502182521
1971,420615.0664823167
1972,364683.0360402289
1973,261642.6239991103
1974,314695.3177338285
1975,440421.9769837496
1976,272250.97165098984
1977,365883.63340399816
1978,373426.92004041595
1979,328303.95343984605
1980,194761.5159017268
1981,337544.25156088313
1982,222457.0564822777
1983,204476.85667291007
1984,166132.7343480489
1985,219447.97895071429
1986,211825.65528558954
1987,172590.24707832152
1988,177690.4540613616
1989,187514.30542125725
1990,218718.31532620345
1991,223039.98157639906
1992,209763.1945945516
1993,167655.40101337354
1994,240965.56040152343
1995,180783.19937952864
1996,243664.2987733726
1997,310372.6845364798
1998,342647.2030597593
1999,258587.24808427223
2000,310002.03775332257
2001,266216.91140494385
2002,243493.57557561257
2003,246864.8305241298
2004,272140.63285354787
2005,214611.43865635857
2006,227369.8898027368
2007,244324.83665226697
2008,211218.46523947385
2009,194055.9962169432
2010,192949.63824521645
2011,138733.8469542513
2012,178174.03410373718
2013,184112.70801398522
2014,185181.35480138735
2015,195472.76241463335
2016,196015.33955382113
2017,200880.4309002572
2018,123726.2420528354
2019,135561.35971152157
2020,111620.34915655847
2021,108509.53790844715
2022,184668.49515069282
2023,139882.36746037623
2024,236505.10905988456
2025,356141.9168399729
2026,174417.4382922635
2027,149496.28886604498
2028,152382.04005064553
2029,170954.27880125906
2030,270297.9020424688
2031,234457.0889513497
2032,255640.96604537548
2033,267495.9067371769
2034,161407.7048348519
2035,208731.51179967914
2036,188435.09285889158
2037,193504.5437398775
2038,294030.3206907127
2039,212688.1945194328
2040,336527.15660250245
2041,267928.40016030683
2042,200611.5696140818
2043,172144.37714838242
2044,163867.67892103744
2045,217496.387091526
2046,135444.87619767722
2047,147506.32365287794
2048,138289.5312306717
2049,132406.59773003362
2050,175101.35941955313
2051,104892.56722499241
2052,122998.56426119777
2053,150660.22336020856
2054,83119.02630197885
2055,154836.41177462018
2056,141247.6605392245
2057,121728.01459372869
2058,223959.84847715206
2059,128883.20973131574
2060,169242.66130256277
2061,173541.650821355
2062,134002.75939939206
2063,114054.56310853161
2064,140263.99662545335
2065,115785.80900024316
2066,167280.75824881354
2067,120317.305871279
2068,130630.49827939589
2069,80165.49989623563
2070,109561.99451642921
2071,89508.5797243394
2072,126609.15600270976
2073,139408.5692418186
2074,176169.48986896954
2075,147972.62103687972
2076,116047.43701735072
2077,151898.83663124306
2078,130564.73178776758
2079,133975.78891505636
2080,116416.60432599815
2081,120930.65073263487
2082,121231.77682846284
2083,141545.90244434602
2084,109299.72519623257
2085,124872.60788123746
2086,110738.4814019078
2087,124075.06391273314
2088,101705.37350308556
2089,80236.12973156448
2090,131185.68659055754
2091,118295.37892113063
2092,122366.72327274366
2093,117340.4731140788
2094,123583.37644172534
2095,149905.3070339837
2096,79785.82196849867
2097,92164.05283414555
2098,146097.9288978756
2099,65428.975626374915
2100,96748.53853035156
2101,119549.44871120919
2102,137892.3937953664
2103,101506.58675111624
2104,130352.75946018707
2105,125758.50295297752
2106,68398.13266628889
2107,213194.03974340536
2108,116013.3533966263
2109,115619.24568480704
2110,130368.8272503661
2111,152844.50710456932
2112,141933.72614525596
2113,124792.94044076436
2114,111280.39215945516
2115,158960.48921722334
2116,119026.11513554497
2117,150550.8190230497
2118,126261.75927720379
2119,105904.171231829
2120,112894.15636745094
2121,103293.41705361418
2122,102225.48859655843
2123,87200.24308231709
2124,168211.628354369
2125,123126.32766923936
2126,143242.19003376315
2127,143410.95949663507
2128,127761.84764511709
2129,98531.75006040187
2130,138648.83503397368
2131,142265.96371019806
2132,116061.78477077016
2133,118542.8055638614
2134,117760.68246060314
2135,93797.59267978987
2136,74212.28351166045
2137,106852.98334248534
2138,133366.52023343334
2139,155809.35589504696
2140,141688.44947558822
2141,141346.91058868516
2142,134774.53591026648
2143,144487.1453994394
2144,113820.04681450687
2145,138941.17559197397
2146,159425.6707749823
2147,147503.57759586984
2148,126265.86168296663
2149,141496.5265910515
2150,228153.89396754335
2151,125539.50718799247
2152,178167.49562412215
2153,157793.8169872373
2154,107266.62776707014
2155,136674.33786921957
2156,247159.16181571883
2157,235922.24199978143
2158,236614.6944829303
2159,206834.2746402158
2160,168850.28078417748
2161,237351.3031484834
2162,381843.28553962475
2163,350450.9870293458
2164,250369.8241042935
2165,187397.80388044476
2166,149216.98047279235
2167,215181.57932552416
2168,207753.1240602531
2169,196303.1286044847
2170,218906.58415061003
2171,154275.85993516052
2172,130581.34692832836
2173,165120.50792153395
2174,229214.21438583042
2175,291503.68908155913
2176,317770.6663933129
2177,244758.89363051293
2178,209067.09124035487
2179,141847.73725916332
2180,194999.90126725432
2181,187124.26818268094
2182,216180.97086646545
2183,193780.16189861027
2184,127212.33635965869
2185,126490.636247382
2186,145999.2627417847
2187,155695.6401026671
2188,160059.71551460517
2189,205095.3107232297
2190,82959.10773780107
2191,84387.75751340037
2192,91383.22726685357
2193,92182.64340237094
2194,103306.00260207712
2195,111225.67110126253
2196,104985.8251795073
2197,113846.2139701096
2198,157974.23739088577
2199,168137.86298222758
2200,135551.14907057254
2201,137522.02874722052
2202,199518.3957831266
2203,144048.57881457356
2204,184471.9361830276
2205,104592.26046173903
2206,126682.3777552072
2207,204678.733384541
2208,239821.95521564962
2209,206133.75554360563
2210,116600.05281046416
2211,112232.31956988496
2212,112402.53451363757
2213,104292.26025920716
2214,135276.32833706372
2215,102475.99337503206
2216,142394.6479586559
2217,72400.40941978144
2218,86978.59221789689
2219,72735.27762975145
2220,75665.81645819171
2221,294907.90668646013
2222,256177.7866695937
2223,288010.1690301526
2224,212791.5476938492
2225,126451.84636396663
2226,180874.35104161937
2227,199523.1320380314
2228,272691.5565380129
2229,243763.93911816058
2230,160632.22459655534
2231,224753.13585356527
2232,176452.3786037129
2233,178199.16919763896
2234,239785.84554727914
2235,216344.68755693978
2236,266206.6720938803
2237,341376.09017575503
2238,199794.7843803617
2239,110697.17964641107
2240,157856.38561947073
2241,150885.05365653968
2242,131883.39677242583
2243,129990.21162973286
2244,97603.57476147107
2245,92286.12395453254
2246,148637.28003380974
2247,102998.56361604622
2248,126543.25704777833
2249,126490.64171718988
2250,136687.22237071232
2251,113852.65181823449
2252,176408.06714070443
2253,156284.17854133822
2254,176112.45050834835
2255,189717.0219371526
2256,180751.06425984995
2257,201357.3322978043
2258,164798.91465101732
2259,177741.08104146027
2260,149680.8693869927
2261,182445.01182480075
2262,200318.39562429007
2263,350470.15614071605
2264,415366.4729822528
2265,163375.37828768612
2266,283050.6957773082
2267,355338.523049811
2268,389471.86980138166
2269,146896.9087969768
2270,183304.83112726285
2271,225492.24900353712
2272,193474.01195925544
2273,168497.96142417451
2274,179835.75473054088
2275,161186.5114126951
2276,181054.5827055431
2277,180521.28879284498
2278,149267.27575865877
2279,124600.62793184342
2280,121061.26524922278
2281,174436.491256678
2282,184273.2411335625
2283,100071.10898270349
2284,109544.01031766736
2285,148117.8208820118
2286,126351.23807375996
2287,339370.47850912274
2288,272003.7726218859
2289,374366.9055569448
2290,440854.9286299882
2291,325908.1148281957
2292,433396.62757642526
2293,437865.6098573259
2294,418722.34953552065
2295,422642.7769189788
2296,266171.42896927125
2297,304229.3775243065
2298,326437.3034636234
2299,391118.78722109395
2300,330342.11765789555
2301,278682.44379947364
2302,246318.0768935409
2303,238757.68435048155
2304,233695.31969097996
2305,181714.07116032674
2306,180557.69511147914
2307,191461.7575302458
2308,221776.17571231583
2309,273711.1946875261
2310,210998.84058907756
2311,193283.02137252945
2312,175469.1442586421
2313,172108.66024210426
2314,170814.9185593429
2315,173408.60854225678
2316,184237.21907161459
2317,183492.0322662956
2318,177038.40990732255
2319,175163.37982537725
2320,177370.58322862006
2321,243376.08591327636
2322,169494.7787318864
2323,182561.7025966175
2324,165856.98737236156
2325,209056.8227298004
2326,166485.655595415
2327,210836.20190754847
2328,226589.9064107304
2329,185882.51706703036
2330,176843.7819061608
2331,363378.7776289934
2332,394177.40580420336
2333,311607.7314509753
2334,262147.0392244047
2335,255257.4225834688
2336,323529.1176269558
2337,206165.636645411
2338,280966.47627263184
2339,218743.9302615468
2340,391328.218167162
2341,218625.64565097628
2342,228345.66520491467
2343,225765.00018519332
2344,231978.50676653013
2345,230183.579647287
2346,216159.45945473993
2347,203694.7964751032
2348,237584.04272601736
2349,169881.9545185778
2350,286049.528739978
2351,242380.15177346248
2352,246891.44666539854
2353,230859.13937573627
2354,127376.14028959091
2355,151138.86663011715
2356,151729.26186698012
2357,198511.14641555116
2358,198835.8826786931
2359,124252.86854856976
2360,118901.07589774592
2361,139362.98161972925
2362,267964.984654929
2363,142244.7324733945
2364,154588.08197456153
2365,218546.48277604053
2366,191759.80724591864
2367,224433.08459907403
2368,205463.89696868134
2369,220518.62502421424
2370,169848.7067617731
2371,171852.25029533647
2372,184812.82898619107
2373,269583.0599349512
2374,292134.3202153121
2375,244159.35709241495
2376,278025.2485375121
2377,350264.09798417514
2378,145139.4109458899
2379,191581.18365467433
2380,146906.63308175653
2381,163817.83126561317
2382,195769.4745645016
2383,204165.75226998888
2384,239666.5273860311
2385,160075.42435600937
2386,140931.80477776003
2387,137607.8535663627
2388,97640.36051709406
2389,123648.11925557084
2390,145941.08256228047
2391,139973.4558863537
2392,116019.00953966912
2393,162040.26450227262
2394,143734.34821274795
2395,202146.59236477295
2396,147519.7935141258
2397,215302.88692711192
2398,128029.29047454939
2399,58834.460469775
2400,61757.55234237525
2401,116881.42107179895
2402,140472.84547752896
2403,132735.80672810122
2404,152337.8842236356
2405,163553.74138401926
2406,141375.90147625512
2407,130084.93178948705
2408,140973.4785853103
2409,129509.64862601955
2410,165889.62748077902
2411,118400.74463765397
2412,158610.91421395628
2413,132534.62333148607
2414,140333.92806983553
2415,123345.52915498507
2416,122696.33503015502
2417,128787.15467505794
2418,127801.9983391141
2419,123052.29528306947
2420,124856.67396248662
2421,142004.35946322334
2422,116298.06212586109
2423,124035.46245359298
2424,156144.5097139899
2425,174978.98236112986
2426,123203.41553090686
2427,138936.60446045513
2428,169197.84430193293
2429,115089.91356202323
2430,131175.7665327673
2431,112527.78829945828
2432,139745.36630422165
2433,144887.0483193033
2434,137812.87540880195
2435,149249.0839124261
2436,109125.11796542512
2437,111353.76941088267
2438,124552.84890964365
2439,108577.22946180507
2440,119466.90357803725
2441,91186.10018212363
2442,98234.64761961275
2443,119866.24552325466
2444,129965.02815601288
2445,84187.90204821284
2446,124912.84118968253
2447,187027.10676084406
2448,135344.51544734035
2449,109824.94017269448
2450,145133.2419913606
2451,130688.60022780439
2452,212243.81843723785
2453,98254.87493441754
2454,123879.70511466965
2455,107210.89206893402
2456,138714.74328065946
2457,129338.9070545117
2458,114109.70344666447
2459,112024.93235858608
2460,138046.39393293322
2461,122711.64596169603
2462,143064.00309303467
2463,124296.29341836301
2464,159516.68379175608
2465,133144.88873409593
2466,110319.31104274964
2467,140678.2487069991
2468,82280.70097995154
2469,81327.86508086087
2470,182606.6813965325
2471,200500.6816112828
2472,150523.05771613988
2473,116115.38737898378
2474,92063.55782252268
2475,221585.98996391363
2476,111911.59117673815
2477,133560.59007835423
2478,157609.998706214
2479,105921.49022749692
2480,147200.5138724924
2481,119226.39473918657
2482,134165.3827397533
2483,114617.0606101923
2484,124362.00272658488
2485,126648.0166904369
2486,154216.6495150439
2487,176753.1491796094
2488,158728.9996261542
2489,148933.22878805216
2490,151538.4938553901
2491,86653.42080310466
2492,188970.03882198635
2493,152462.77383407613
2494,162051.05321674724
2495,87631.36445988684
2496,238213.10233316149
2497,149721.92979564375
2498,108598.07225180787
2499,87201.77615874104
2500,127642.69147894617
2501,139951.59618043667
2502,146228.37371220053
2503,96403.46776724965
2504,179604.27974265727
2505,225903.75775862468
2506,253449.65603001372
2507,289260.12355464866
2508,254940.48998934042
2509,215901.05829199532
2510,218211.97701846831
2511,180040.28778345906
2512,211671.25488062535
2513,215799.28325661947
2514,237678.39389014393
2515,149865.68743946461
2516,169699.31752858244
2517,138767.48040297392
2518,151015.54854324026
2519,220625.16281756753
2520,208544.9019410605
2521,186596.5842848234
2522,221699.21560255502
2523,127922.222639958
2524,138667.79379343407
2525,151856.98142207097
2526,136167.06702443855
2527,107852.57293373544
2528,130634.0543170924
2529,132628.23135868902
2530,114894.64138571113
2531,254460.14255445506
2532,228657.67418727773
2533,196007.3681225336
2534,227069.43870762255
2535,298579.313671075
2536,234821.03411337864
2537,218895.349017822
2538,181751.0713253349
2539,188360.65634390508
2540,175288.24158943497
2541,178131.11398641102
2542,163301.53112728047
2543,128104.87315294122
2544,128438.82868473683
2545,133317.3232449091
2546,136039.33301895412
2547,137652.4108866044
2548,150202.28261123208
2549,163019.52974802692
2550,387819.95523609285
2551,142047.0782528918
2552,128428.37096702808
2553,80093.73300874057
2554,101814.29484389526
2555,114569.96961668412
2556,102618.72987631294
2557,110668.62216367209
2558,138839.7775289896
2559,134343.3594388191
2560,139448.7258676202
2561,136114.58361546104
2562,129298.57913503602
2563,152315.6428117634
2564,181000.7460446328
2565,135135.6490846767
2566,154320.58695608508
2567,131055.43137333338
2568,187369.97846656633
2569,204038.88142197154
2570,116776.74964691229
2571,165573.52995976817
2572,164773.2797213475
2573,221195.41770910693
2574,281561.28599770204
2575,126654.36116902175
2576,126931.4183047213
2577,154357.335855479
2578,89144.9939920833
2579,72475.30540796531
2580,128153.12519418883
2581,123222.87533836032
2582,115484.04389698885
2583,273620.59429423336
2584,164119.60451846343
2585,180384.25461109067
2586,217245.33154350758
2587,196107.86010061216
2588,154083.95128974944
2589,149155.7734435423
2590,219906.7304909851
2591,206751.2147739158
2592,217347.6764878743
2593,248491.9670074591
2594,172322.43378401268
2595,198749.1442171425
2596,322441.38942057174
2597,183870.3572515538
2598,279947.4013958023
2599,311288.035385288
2600,128749.05160714628
2601,139046.96453183412
2602,81719.56670077356
2603,90171.29312002496
2604,84169.88868903098
2605,77976.73901220935
2606,148099.3805528874
2607,186057.45646694762
2608,206858.68853516522
2609,169362.97694920484
2610,111985.51432638295
2611,123760.32936694336
2612,152999.08337775746
2613,131176.33705384657
2614,128667.84405356515
2615,153501.23404382815
2616,141332.22128934524
2617,170183.0384412572
2618,176592.93162135652
2619,200286.72076581657
2620,185859.28421038657
2621,179855.46949499924
2622,186230.71287576092
2623,236979.0277270905
2624,284734.54829770845
2625,324240.93917183403
2626,169116.51785991728
2627,173017.84752268877
2628,427417.3403328664
2629,438492.11298982974
2630,357515.4448032384
2631,448525.9499490977
2632,411363.8826885208
2633,308129.48745593405
2634,404010.4867382367
2635,157397.0218015485
2636,182285.6380899297
2637,177766.94885020534
2638,252579.4065031571
2639,185483.96298826957
2640,156443.08618837252
2641,101963.74552563185
2642,194480.1286364866
2643,100942.6621582364
2644,130666.05921113287
2645,102054.84594958492
2646,94457.88907544146
2647,98994.39512661529
2648,142700.0632932071
2649,146829.10440318327
2650,144909.4756872855
2651,145801.81945481608
2652,436598.2383008904
2653,246716.39002322813
2654,250401.59506212632
2655,381817.6424918168
2656,318992.54347797687
2657,331145.7883190509
2658,288007.6586766937
2659,318056.1286864273
2660,345051.0015502932
2661,329966.6124605859
2662,363623.6230776216
2663,269346.58352432377
2664,268161.2919999063
2665,324960.5439159973
2666,283071.5925745589
2667,164484.72933574166
2668,175265.7732497474
2669,174131.38156047004
2670,284805.15045417164
2671,178221.28551944962
2672,185272.7641369737
2673,210154.85100155562
2674,202150.11150908552
2675,165119.82366749374
2676,183474.846435981
2677,194822.60940851123
2678,258633.5770577853
2679,264084.7853272651
2680,271946.8152544965
2681,411171.14119494095
2682,338340.8720882264
2683,464756.6324568752
2684,314404.85023611295
2685,340973.5422922393
2686,255524.38161162852
2687,307516.2234180664
2688,218453.4529929699
2689,207161.5075581982
2690,433587.42349548696
2691,184829.9462794665
2692,129594.38950071382
2693,198587.97329592344
2694,126098.4092003293
2695,190224.66879002916
2696,182462.5578218476
2697,192599.58653441982
2698,195476.4162896946
2699,172952.5826929137
2700,160897.51875703823
2701,158182.3715067776
2702,111134.6941292395
2703,131176.38337067977
2704,143409.9297578734
2705,120206.26461540342
2706,123280.11922024714
2707,127612.73343987108
2708,134514.7190059942
2709,106862.50562150627
2710,127125.81834886878
2711,279714.15516436443
2712,377320.9009094868
2713,171076.89787310534
2714,151416.5018145142
2715,172162.8442601988
2716,151935.14868536877
2717,179668.86381039827
2718,219368.2290546246
2719,161664.44428782526
2720,170778.2824691172
2721,141806.8282590002
2722,157858.00738296297
2723,143669.30489383868
2724,131696.24916674106
2725,135903.29014846456
2726,150560.41048773463
2727,174542.38550815667
2728,168773.95835316504
2729,154577.47217630153
2730,147108.49346085597
2731,124702.05591998844
2732,126705.96688064575
2733,157609.72182401156
2734,142210.00675986143
